"version_ID","master_ID","publication","publication_year","local_path","DR_group_ID","locality","country","lat","long","mean_date_BP","date_range","SNP_hits","assessment"
"pcw160.SG","pcw160","LinderholmNatureScientificReports2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Linderholm_SciRep_2020/pcw160_5bams_merged.180521.hs37d5.fa.cons.90perc.bam","Poland_Southeast_CordedWare.SG","Southeastern Poland, Mirocin","Poland",50.044444,22.571389,4299,"2463-2208 calBCE (3870±35 BP, Poz-54043)",28469,"PASS"
"GoyetQ376-19_published_d","GoyetQ376-19","FuNature2016","2016","/media/ydiekman/external2/Documents/__MAINZ/data/Fu_Nature_2016/BAM/GoyetQ376-19.bam","Belgium_UP_GoyetQ376-19_published","Troisieme caverne of Goyet cave","Belgium",50.26,4.28,27505,"25771-25348 calBCE (23260±110 BP, GrA-54026)",23526,"PASS (manual.QC)"
"I2683","I2683","LazaridisNature2017","2017","/media/ydiekman/external1/Documents/__MAINZ/data/Lazaridis_Nature_2017/BAM/I2683.1240K.bam","Turkey_EBA","Mediterranean, Isparta, Harmanören-Göndürle Höyük","Turkey",37.91774,30.70839,4479,"2621-2467 calBCE (4015±30 BP, PSUAMS-1988)",904777,"PASS"
"I1917","I1917","MathiesonNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Mathieson_Nature_2018/BAM/I1917.bam","Ukraine_Ozera_EBA_Yamnaya","Ozera, OAE-99","Ukraine",48.991214,33.950515,4955,"3096-2913 calBCE (4390±30 BP, Beta-432809)",602225,"PASS (missing screening metrics)"
"esp005.SG","esp005","ValdioseraPNAS2018","2018","/media/ydiekman/external2/Documents/__MAINZ/data/Valdiosera_PNAS_2018/esp005.merged.hs37d5.fa.cons.90perc.bam","Spain_BA.SG","La Rioja, Cueva de los Lagos","Spain",42.322944,-2.41212,3400,"1600-1300 BCE",943381,"PASS (literature)"
"OBN007","OBN007","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/OBN007.bam","France_MN","Bas-Rhin, Obernai","France",48.46,7.48,6377,"4536-4349 calBCE (5601±45 BP, LTL-18528A)",546337,"PASS (literature)"
"OBN006","OBN006","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/OBN006.bam","France_MN","Bas-Rhin, Obernai","France",48.46,7.48,7026,"5209-4954 calBCE (6124±25 BP, LTL-18527A)",526876,"PASS (literature)"
"OBN005","OBN005","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/OBN005.bam","France_MN","Bas-Rhin, Obernai","France",48.46,7.48,6888,"5023-4845 calBCE (6044±25 BP, LTL-18526A)",435817,"PASS (literature)"
"OBN004","OBN004","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/OBN004.bam","France_MN","Bas-Rhin, Obernai","France",48.46,7.48,6528,"4678-4496 calBCE (5732±25 BP, LTL-18525A)",503960,"PASS (literature)"
"OBN003","OBN003","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/OBN003.bam","France_MN_o","Bas-Rhin, Obernai","France",48.46,7.48,6544,"4691-4496 calBCE (5744±33 BP, OxA-30278)",586304,"PASS (literature)"
"OBN002","OBN002","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/OBN002.bam","France_MN","Bas-Rhin, Obernai","France",48.46,7.48,6700,"5000-4500 BCE",408444,"PASS (literature)"
"OBN001","OBN001","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/OBN001.bam","France_MN_o","Bas-Rhin, Obernai","France",48.46,7.48,6609,"4777-4548 calBCE (5809±33 BP, OxA-30277)",242080,"PASS (literature)"
"OBN009","OBN009","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/OBN009.bam","France_MN","Bas-Rhin, Obernai","France",48.46,7.48,6398,"4537-4364 calBCE (5628±25 BP, LTL-18529A)",660137,"PASS (literature)"
"OBN008","OBN008","RivollatScienceAdvance2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Rivollat_SciAdv_2020/OBN008.bam","France_MN","Bas-Rhin, Obernai","France",48.46,7.48,6543,"4686-4499 calBCE (5743±30 BP, SUERC-52378)",822877,"PASS (literature)"
"OBKR_2_d","OBKR_2","MittnikScience2019","2019","/media/ydiekman/external1/Documents/__MAINZ/data/Mittnik_Science_2019/BAM/OBKR_2.bam","Germany_Lech_EBA","Königsbrunn-Obere Kreuzstraße, Baugebiet 110","Germany",48.26656,10.87857,3906,"2026-1890 calBCE (3599±22 BP, MAMS-18888)",31480,"PASS (literature)"
"I5890","I5890","MathiesonNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Mathieson_Nature_2018/BAM/I5890.bam","Ukraine_N","Dereivka I","Ukraine",48.91422,33.76493,7092,"5291-5058 calBCE (6210±20 BP, PSUAMS-2830)",294663,"PASS"
"I5891_published","I5891","MathiesonNature2018","2018","sample_removed (related)","","","",NA,NA,NA,"",NA,""
"I5892","I5892","MathiesonNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Mathieson_Nature_2018/BAM/I5892.bam","Ukraine_N","Dereivka I","Ukraine",48.91422,33.76493,7069,"5301-4952 calBCE (6175±60 BP, OxA-6162)",117491,"PASS"
"I5893_published","I5893","MathiesonNature2018","2018","sample_removed (related)","","","",NA,NA,NA,"",NA,""
"I2158_published","I2158","MathiesonNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Mathieson_Nature_2018/BAM/I2158.bam","Italy_Sicily_HG_OrienteC_published","Sicily, Egadi Islands, Favignana Island, Grotta d'Oriente","Italy",37.933333,12.333333,12000,"12350-7750 BCE",61547,"PASS (literaturemtcontam=[0.951,0.972])"
"I1593","I1593","LipsonNature2017","2017","/media/ydiekman/external2/Documents/__MAINZ/data/Lipson_Nature_2017/BAM/I1593.1240k.bam","Germany_Blatterhohle_MN","Blatterhole Cave","Germany",51.358333,7.551111,5527,"3644-3528 calBCE (4810±23 BP) [R_combine: (4615±30, KIA-28845, Bla16); (5055±35, KIA-37508, Bla27)]",566895,"PASS (mtmatchmax=0.954-0.991)"
"I4322","I4322","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I4322.bam","Kazakhstan_MLBA_KazakhMys","Kazakh Mys","Kazakhstan",46.94785,79.98808333,3484,"1612-1465 calBCE (3270±20 BP, PSUAMS-2544)",518037,"PASS"
"I11249","I11249","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I11249_1240k.bam","Spain_MLN","Basque Country","Spain",43.0866,-2.2154,5050,"3500-2700 BCE",727030,"PASS (damage.ds.half=0.0435)"
"I12255","I12255","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I12255.bam","Turkmenistan_Gonur_BA_published_lc","Gonur","Turkmenistan",38.21228,62.03443,3800,"2000-1700 BCE",2869,"QUESTIONABLE (literature, 2500.to.5000.SNPs)"
"ROS82.SG","ROS82","BrunelPNAS2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Brunel_PNAS_2020/ROS82.mappedHs37d5.trim2.bam","France_GrandEst_MN.SG","Grand-Est (East), Rosheim, Rosheim ""Mittelfeld"" ""Rosenmeer""","France",48.49666,7.47052,6619,"4780-4552 calBCE (5816±28 BP, SUERC-46435)",100210,"PASS (literature)"
"VK217.SG","VK217","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"I2026_published","I2026","LipsonNature2017","2017","/media/ydiekman/external2/Documents/__MAINZ/data/Lipson_Nature_2017/BAM/I2026.1240k.bam","Germany_EN_LBK_published","Halberstadt-Sonntagsfeld","Germany",51.89583333,11.04666667,7125,"5500-4850 BCE",141883,"PASS (literature)"
"I2020","I2020","LipsonNature2017","2017","sample_removed (related)","","","",NA,NA,NA,"",NA,""
"I2021_published","I2021","LipsonNature2017","2017","/media/ydiekman/external2/Documents/__MAINZ/data/Lipson_Nature_2017/BAM/I2021.1240k.bam","Germany_EN_LBK_published","Halberstadt-Sonntagsfeld","Germany",51.89583333,11.04666667,7125,"5500-4850 BCE",35761,"PASS (literature)"
"I2022","I2022","LipsonNature2017","2017","/media/ydiekman/external2/Documents/__MAINZ/data/Lipson_Nature_2017/BAM/I2022.1240k.bam","Germany_EN_LBK","Halberstadt-Sonntagsfeld","Germany",51.89583333,11.04666667,7125,"5500-4850 BCE",20626,"PASS"
"I5876","I5876","MathiesonNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Mathieson_Nature_2018/BAM/I5876.bam","Ukraine_Mesolithic","Dereivka I","Ukraine",48.91422,33.76493,8832,"7040-6699 calBCE (7960±30 BP, PSUAMS-2811)",475706,"PASS"
"VK270.SG","VK270","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK273.SG","VK273","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK272.SG","VK272","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"I5872_published","I5872","MathiesonNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Mathieson_Nature_2018/BAM/I5872.bam","Ukraine_N_published","Volniensky, Vilnianka","Ukraine",47.9543,35.3893,7374,"5481-5374 calBCE (6485±25 BP, PSUAMS-2808)",97167,"PASS (literature)"
"VK274.SG","VK274","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"I5870","I5870","MathiesonNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Mathieson_Nature_2018/BAM/I5870.bam","Ukraine_N","Volniensky, Vilnianka","Ukraine",47.9543,35.3893,7363,"5475-5331 calBCE (6430±25 BP, PSUAMS-2684)",214705,"PASS"
"VK276.SG","VK276","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK279.SG","VK279","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK278.SG","VK278","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"I1829","I1829","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I1829.bam","Russia_Afanasievo","Altai Mountains, Saldyar-1 cemetery","Russia",50.55423889,86.59013611,4879,"3011-2890 calBCE (4320±21 BP) [R_combine: (4270±25 BP, PSUAMS-2109); (4409±34 BP, UBA-29307)]",291825,"PASS"
"I1828","I1828","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I1828.bam","Russia_MLBA_Krasnoyarsk","Minusinsk Basin, Ust-Bir IV","Russia",54.17931667,91.57886667,3484,"1612-1465 calBCE (3270±20 BP, PSUAMS-2960)",125632,"PASS"
"I5878_published","I5878","MathiesonNature2018","2018","sample_removed (related)","","","",NA,NA,NA,"",NA,""
"I5879","I5879","MathiesonNature2018","2018","sample_removed (related)","","","",NA,NA,NA,"",NA,""
"DA253.SG","DA253","DamgaardScience2018","2018","/media/ydiekman/external2/Documents/__MAINZ/data/Damgaard_Science_2018/BAM/DA253.sort.rmdup.realign.md.bam","Russia_Shamanka_Eneolithic.SG","Shamanka II","Russia",51.698333,103.703056,7240,"5371-5216 calBCE (6329±33 BP, OxA-20562)",997054,"PASS (literature)"
"DA252.SG","DA252","DamgaardScience2018","2018","/media/ydiekman/external2/Documents/__MAINZ/data/Damgaard_Science_2018/BAM/DA252.sort.rmdup.realign.md.bam","Russia_Shamanka_Eneolithic.SG","Shamanka II","Russia",51.698333,103.703056,7317,"5473-5229 calBCE (6386±34 BP, OxA-26192)",967308,"PASS (literature)"
"DA251.SG","DA251","DamgaardScience2018","2018","/media/ydiekman/external2/Documents/__MAINZ/data/Damgaard_Science_2018/BAM/DA251.sort.rmdup.realign.md.bam","Russia_Shamanka_Eneolithic.SG","Shamanka II","Russia",51.698333,103.703056,7299,"5471-5222 calBCE (6373±32 BP, OxA-21503)",427597,"PASS (literature)"
"DA250.SG","DA250","DamgaardScience2018","2018","/media/ydiekman/external2/Documents/__MAINZ/data/Damgaard_Science_2018/BAM/DA250.sort.rmdup.realign.md.bam","Russia_Shamanka_Eneolithic.SG","Shamanka II","Russia",51.698333,103.703056,7377,"5524-5365 calBCE (6483±37 BP, OxA-27054)",586546,"PASS (literature)"
"Chaudardes1_published_d","Chaudardes1","FuNature2016","2016","/media/ydiekman/external2/Documents/__MAINZ/data/Fu_Nature_2016/BAM/Chaudardes1.bam","France_Chaudardes_published","Chaudardes","France",49.24,3.46,8218,"6400-6086 calBCE (7400±60 BP, GrA-28268)",87199,"PASS (manual.QC)"
"Ajvide53.SG","Ajvide53","SkoglundScience2014","2014","/media/ydiekman/external2/Documents/__MAINZ/data/Skoglund_Science_2014/Ajv53.hs37d5.fa.merged.newhead.bam","Sweden_PWC.SG","Gotland, Stora Karlsö","Sweden",57.287,18.206,4700,"2900-2600 BCE",29365,"PASS (literature)"
"I6476","I6476","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I6476_1240k.bam","Czech_BellBeaker","Lovosice","Czech Republic",50.509507,14.04452,4100,"2500-1800 BCE",24307,"PASS"
"I6475","I6475","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I6475_1240k.bam","Spain_C","La Magdalena","Spain",40.49033,-3.373888,4200,"2500-2000 BCE",51993,"PASS"
"ros005_renamed.SG","ros005","MalmstromProcBiolSci2019","2019","/media/ydiekman/external1/Documents/__MAINZ/data/Malmstrom_PRSB_2019/BAM/ros005_90perc_libr_160203.merge.hs37d5.fa.bam","Sweden_FBC.SG","Rossberga","Sweden",58.183333,13.65,4955,"3096-2913 calBCE (4390±30 BP, Beta-423313)",395202,"PASS (literature)"
"I3607_published","I3607","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I3607_1240k.bam","Germany_BellBeaker_published_lc","Bavaria, Künzing-Bruck, Lkr. Deggendorf","Germany",48.6639,13.0736,4200,"2500-2000 BCE",10064,"PASS"
"I6472","I6472","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I6472_1240k.bam","Spain_C_oSteppe","La Magdalena","Spain",40.49033,-3.373888,4200,"2500-2000 BCE",188730,"PASS"
"I6471_published","I6471","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I6471_1240k.bam","Spain_C_oSteppe_published","La Magdalena","Spain",40.49033,-3.373888,4200,"2500-2000 BCE",36656,"PASS"
"I3604_published","I3604","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I3604_1240k.bam","Germany_BellBeaker_published","Bavaria, Künzing-Bruck, Lkr. Deggendorf","Germany",48.6639,13.0736,4200,"2500-2000 BCE",30589,"PASS"
"I6125","I6125","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I6125.bam","Turkmenistan_Gonur_BA_1_lc","Gonur","Turkmenistan",38.21228,62.03443,4000,"2500-1600 BCE",6462,"PASS"
"I6124","I6124","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I6124.bam","Turkmenistan_BA_Gonur_3","Gonur","Turkmenistan",38.21228,62.03443,4042,"2196-2029 calBCE (3705±20 BP, PSUAMS-2804)",108967,"PASS"
"I6127","I6127","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I6127.bam","Turkmenistan_Gonur_BA_1_lc","Gonur","Turkmenistan",38.21228,62.03443,4000,"2500-1600 BCE",3500,"QUESTIONABLE_CRITICAL (damage.ds.half=0.028, 2500.to.5000.SNPs, mtcontam=[0.889,0.944])"
"I6126","I6126","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I6126.bam","Turkmenistan_Gonur_BA_1_lc","Gonur","Turkmenistan",38.21228,62.03443,4000,"2500-1600 BCE",8437,"PASS"
"I6120","I6120","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I6120.bam","Turkmenistan_Gonur_BA_1_lc","Gonur","Turkmenistan",38.21228,62.03443,4000,"2500-1600 BCE",3106,"QUESTIONABLE (2500.to.5000.SNPs, damage.ss.half=0.049)"
"HUGO_168_d","HUGO_168","MittnikScience2019 (higher coverage version of E09613_d, first published in OlaldeNature2018)","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Mittnik_Science_2019/BAM/HUGO_168.bam","Germany_Lech_BellBeaker","Augsburg-Hugo-Eckener-Straße","Germany",48.32852,10.89819,4167,"2291-2140 calBCE (3788±23 BP, MAMS-18913)",329286,"PASS (literature)"
"I6122","I6122","NarasimhanPattersonScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Narasimhan_Science_2019/I6122.bam","Turkmenistan_Gonur_BA_1_lc","Gonur","Turkmenistan",38.21228,62.03443,4000,"2500-1600 BCE",8667,"PASS"
"I6590","I6590","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I6590_1240k.bam","Germany_BellBeaker","Irlbach LKR","Germany",48.841,12.75,4200,"2500-2000 BCE",823913,"PASS"
"I6491_published","I6491","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I6491_1240k.bam","Spain_Roman_published","Tarragona, Mas Gassol, Alcover","Spain",41.274,1.178,1600,"200-500 CE",20130,"QUESTIONABLE (Xcontam=not.done=<200.SNPs, no.damage.measurement)"
"I6490","I6490","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I6490_1240k.bam","Spain_Roman_oLocal","Tarragona, Mas Gassol, Alcover","Spain",41.274,1.178,1600,"200-500 CE",87409,"PASS"
"MK5004","MK5004","WangNatureCommunications2019","2019","/media/ydiekman/external1/Documents/__MAINZ/data/Wang_NatCom_2019/BAM/MK5004.fastq.merged.fq.qF.sorted_rmdup.bam","Russia_Caucasus_LateMaikop","Piedmont, Mar'inskaja 5","Russia",43.905354,43.521883,5150,"3400-3000 BCE",811228,"PASS (literature)"
"I8365","I8365","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I8365_1240k.bam","Spain_C","Andalusia, Córdoba, Lucena, Sima del Ángel","Spain",37.24,-4.24,4588,"2706-2569 BCE",886223,"PASS"
"I8364","I8364","OlaldeScience2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/Olalde_Science_2019/I8364_1240k.bam","Spain_C","Andalusia, Córdoba, Lucena, Sima del Ángel","Spain",37.24,-4.24,4588,"2706-2569 BCE",807822,"PASS (Xcontam=[0.006,0.012])"
"I3537","I3537","LipsonNature2017","2017","/media/ydiekman/external2/Documents/__MAINZ/data/Lipson_Nature_2017/BAM/I3537.1240k.bam","Hungary_MN_ALPc_Szatmar_o","Mezőkövesd-Mocsolyás","Hungary",47.78134,20.58258,7366,"5479-5361 calBCE (6449±30 BP, BRAMS-1302)",256356,"PASS"
"VK309.SG","VK309","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK308.SG","VK308","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"I2932","I2932","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I2932_1240k.bam","Scotland_N","Scotland, Orkney, Isbister","Great Britain",58.74,-2.916,4433,"2572-2348 calBCE (3962±29 BP, SUERC-68721)",786582,"PASS"
"VK304.SG","VK304","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"ans014.SG","ans014","SanchezQuintoPNAS2019","2019","/media/ydiekman/external2/Documents/__MAINZ/data/SanchezQuinto_PNAS_2019/ans014.hs37d5.fa.cons.90perc.bam","Sweden_Ansarve_Megalithic.SG","Ansarve","Sweden",57.509,18.14,5111,"3336-2937 calBCE (4450±30 BP, Beta-402962)",930508,"PASS (literature)"
"VK306.SG","VK306","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK301.SG","VK301","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK300.SG","VK300","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"VK303.SG","VK303","MargaryanWillerslevNature2020","2020","glob_finds_no_path","","","",NA,NA,NA,"",NA,""
"I2935","I2935","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MAINZ/data/Olalde_Nature_2018/BAM/I2935_1240k.bam","Scotland_N","Scotland, Orkney, Isbister","Great Britain",58.74,-2.916,5115,"3336-2939 calBCE (4451±29 BP, SUERC-68723)",805005,"PASS"
"I3041","I3041","OlaldeNature2018","2018","/media/ydiekman/external1/Documents/__MACE/__Wellcome/data/BAM/recalibrated/Raschoille_1.merged.indrealn.calmd_recalibrated.bam","Scotland_N_mediumlowEEF","Scotland, Argyll and Bute, Oban, Raschoille Cave","Great Britain",56.414567,-5.469178,5600,"3942-3037 BCE",670870,"PASS (batch.flag, Xcontam=[0.005,0.015])"
"I3040","I3040","BraceDiekmannNatureEcologyEvolution2019","2019","/media/ydiekman/external1/Documents/__MACE/__Wellcome/data/BAM/recalibrated/Whitehawk_2.merged.indrealn.calmd_recalibrated.bam","England_N","England, Sussex, Brighton, Whitehawk","Great Britain",50.828981,-0.112825,5525,"3650-3500 BCE",172433,"QUESTIONABLE (mtcontam=[0.911,0.933])"
"NOE001","NOE001","MarcusNatureCommunications2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Marcus_NatCom_2020/NOE001.A0102.TF.bam","Italy_Sardinia_N","Ossi, SS, Noeddale","Italy",40.666086,8.593153,6090,"4246-4001 calBCE (5307±32 BP, MAMS-39526)",39975,"PASS (literature)"
"NOE002","NOE002","MarcusNatureCommunications2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Marcus_NatCom_2020/NOE002.A0102.TF.bam","Italy_Sardinia_N","Ossi, SS, Noeddale","Italy",40.666086,8.593153,6132,"4325-4053 calBCE (5352±32 BP, MAMS-39527)",64255,"PASS (literature)"
"TIT003","TIT003","SkourtaniontiCell2020","2020","/media/ydiekman/external2/Documents/__MAINZ/data/Skourtanioti_Cell_2020/TIT003.1240K.bam","Turkey_TitrisHoyuk_EBA_lc","Şanlıurfa Province, Titriş Höyük","Turkey",37.4759306,38.6783333,4100,"2200-2100 BCE",3621,"QUESTIONABLE (2500.to.5000.SNPs)"
